order_id,order_date,region,product,category,quantity,unit_price,revenue,customer_id
1957,2025-08-03,East,Gizmo,Electronics,8,133.69,1069.52,1042
1958,2024-05-30,East,Widget,Hardware,10,201.95,2019.5,1085
1959,2025-04-08,South,Gizmo,Electronics,18,68.05,1224.9,1124
1960,2024-09-16,South,Widget,Hardware,12,78.78,945.36,1085
1961,2025-06-14,East,Thingamajig,Accessories,16,32.63,522.08,1175
1962,2025-06-15,East,Widget,Hardware,5,244.77,1223.85,1056
1963,2025-11-06,West,Gizmo,Electronics,16,12.57,201.12,1147
1964,2025-12-13,West,Gizmo,Electronics,7,187.37,1311.59,1049
1965,2025-01-21,East,Gizmo,Electronics,18,225.31,4055.58,1115
1966,2025-06-23,North,Gizmo,Electronics,11,100.8,1108.8,1106
1967,2024-10-09,South,Widget,Hardware,19,132.42,2515.98,1087
1968,2025-09-19,North,Doohickey,Electronics,19,242.2,4601.8,1088
1969,2024-10-22,North,Widget,Hardware,16,232.17,3714.72,1037
1970,2025-04-22,East,Thingamajig,Accessories,10,157.83,1578.3,1170
1971,2024-06-15,South,Gizmo,Electronics,3,200.95,602.85,1003
1972,2025-04-09,North,Gizmo,Electronics,19,35.24,669.56,1125
1973,2024-11-09,North,Gizmo,Electronics,1,17.23,17.23,1035
1974,2024-12-24,West,Thingamajig,Accessories,18,42.98,773.64,1022
1975,2025-12-31,North,Gadget,Hardware,14,148.38,2077.32,1020
1976,2024-10-24,North,Doohickey,Electronics,12,65.94,791.28,1173
1977,2025-10-14,South,Doohickey,Electronics,4,223.79,895.16,1077
1978,2025-09-03,South,Thingamajig,Accessories,14,171.34,2398.76,1082
1979,2025-08-15,North,Gadget,Hardware,9,38.24,344.16,1141
1980,2024-07-23,South,Widget,Hardware,10,143.83,1438.3,1160
1981,2025-04-17,South,Doohickey,Electronics,14,28.53,399.42,1134
1982,2025-03-28,East,Thingamajig,Accessories,12,119.75,1437.0,1109
1983,2025-04-22,South,Doohickey,Electronics,15,11.78,176.7,1143
1984,2024-01-28,West,Doohickey,Electronics,3,190.18,570.54,1157
1985,2024-11-05,East,Thingamajig,Accessories,17,96.41,1638.97,1158
1986,2025-07-10,West,Gizmo,Electronics,2,190.06,380.12,1100
1987,2024-05-08,South,Widget,Hardware,15,202.83,3042.45,1132
1988,2025-04-16,West,Widget,Hardware,2,71.19,142.38,1166
1989,2024-04-19,South,Widget,Hardware,10,143.53,1435.3,1176
1990,2024-12-05,West,Widget,Hardware,19,170.23,3234.37,1189
1991,2024-02-24,East,Thingamajig,Accessories,5,142.7,713.5,1126
1992,2024-05-19,North,Gadget,Hardware,10,158.92,1589.2,1184
1993,2024-01-07,West,Thingamajig,Accessories,7,33.1,231.7,1000
1994,2024-06-05,East,Widget,Hardware,17,28.73,488.41,1052
1995,2024-04-16,South,Thingamajig,Accessories,15,100.72,1510.8,1031
1996,2024-11-03,South,Gadget,Hardware,8,211.22,1689.76,1139
1997,2024-09-23,West,Doohickey,Electronics,20,35.18,703.6,1037
1998,2025-10-13,North,Gadget,Hardware,8,46.84,374.72,1189
1999,2025-12-17,South,Doohickey,Electronics,16,76.06,1216.96,1170
2000,2024-04-12,West,Doohickey,Electronics,12,168.59,2023.08,1100
